id,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default,mat_orig_diff
15328,254806.70800000004,114.66768038000002,5.108333333333333,156.59533333333331,0.3135023258999999,8.76666666666667,0.0,0.0,0.0,0.0,255920.0,778.0,80.0,5.875,225.09999999999994,1.0,118.0
15330,7946902.942666667,72.492193305,6.3,168.16400000000002,0.23795427449333334,7.713333333333335,0.0,1.0,0.0,0.0,8000000.0,739.0,53.899999999999984,6.75,225.09999999999994,0.0,117.0
15331,254609.9233333333,118.87318282400001,5.883333333333334,158.86666666666667,0.18823271110666662,8.546666666666669,0.0,1.0,0.0,0.0,270382.0,646.0,90.0,6.25,222.3899999999999,1.0,117.0
15350,309450.6093333334,106.56925350786665,6.375,168.16400000000002,0.23795427449333334,7.713333333333335,0.0,0.0,1.0,0.0,310400.0,740.6666666666666,80.0,6.375,222.3899999999999,1.0,118.0
15353,72011.04866666665,96.99961638286666,4.808333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,78400.0,580.0,80.0,8.625,222.3899999999999,0.0,118.0
15356,634260.8200000001,110.10477404759999,5.441666666666666,163.26066666666665,1.8691764279466663,8.059999999999999,0.0,1.0,0.0,0.0,639200.0,672.0,80.0,6.625,225.09999999999994,1.0,118.0
15360,478683.98133333324,106.95636471233333,4.933333333333334,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,477256.0,715.0,80.0,7.5,225.09999999999994,0.0,120.0
15366,94400.0,104.50439388466665,5.875,172.59466666666665,0.22578452334666663,7.400000000000001,0.0,0.0,1.0,0.0,94400.0,628.0,80.0,5.875,222.3899999999999,0.0,117.0
15372,171014.3513333333,75.1300999674,3.25,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,173000.0,591.0,57.70000000000002,5.875,222.3899999999999,0.0,118.0
15373,191580.39533333335,85.461076956,3.1083333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,217100.0,675.0,72.39999999999999,5.625,225.09999999999994,0.0,118.0
15377,95448.89066666666,100.08141255679999,3.1083333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,1.0,100770.0,722.0,80.0,7.125,222.3899999999999,0.0,117.0
15378,234070.396,102.55153827706667,3.417999999999999,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,243692.0,654.0,80.0,7.375,225.09999999999994,0.0,118.0
15379,149287.256,114.92977460800003,6.5,156.59533333333331,0.3135023258999999,8.76666666666667,0.0,0.0,1.0,0.0,149600.0,744.0,80.0,6.5,225.09999999999994,1.0,119.0
15381,186400.0,106.6568549086,6.375,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,186400.0,671.0,80.0,6.375,225.09999999999994,0.0,119.0
15382,430746.88733333326,110.35887818893333,4.225,161.514,1.90073955506,8.273333333333333,0.0,0.0,1.0,0.0,440000.0,659.0,80.0,6.375,226.29,1.0,121.0
15387,363577.34533333336,70.02890594286667,6.375,158.86666666666667,0.18823271110666662,8.546666666666669,0.0,1.0,0.0,0.0,462300.0,785.0,63.79999999999998,6.375,222.3899999999999,0.0,120.0
15392,404335.6420000001,99.95211788919998,3.05,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,427412.0,638.0,80.0,6.0,222.3899999999999,0.0,118.0
15393,334146.778,106.94277522286667,6.25,156.59533333333331,0.3135023258999999,8.76666666666667,1.0,0.0,0.0,0.0,345427.0,720.0,76.79999999999998,6.25,225.09999999999994,1.0,119.0
15395,89916.41733333333,76.809017712,5.0,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,102000.0,744.0,78.5,5.0,186.90999999999997,0.0,117.0
15397,99681.04199999999,79.80001964453335,3.0166666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,112500.0,599.0,68.20000000000002,6.0,222.3899999999999,0.0,118.0
15404,439936.9813333335,114.58380488600001,5.841666666666667,155.368,0.49824109711333325,8.926666666666666,0.0,0.0,1.0,1.0,440000.0,712.0,80.0,6.875,222.3899999999999,0.0,118.0
15414,499051.09200000006,94.72240090106666,7.116666666666666,158.86666666666667,0.18823271110666662,8.546666666666669,0.0,0.0,1.0,1.0,517300.0,731.0,70.0,7.75,222.3899999999999,0.0,118.0
15420,240000.0,97.7351242728,6.133333333333334,180.92933333333332,0.08360350843999992,6.746666666666667,0.0,0.0,1.0,0.0,240000.0,672.0,80.0,5.625,216.77,1.0,117.0
15423,91156.60599999999,100.41958476259998,3.0166666666666666,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,95920.0,782.0,80.0,6.625,222.3899999999999,0.0,118.0
15428,443564.75000000006,102.45356707373331,6.625,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,464000.0,698.0,80.0,6.625,225.09999999999994,0.0,120.0
15433,1865000.0,102.87207572013334,6.5,164.30666666666667,0.19561674950666663,8.006666666666668,0.0,0.0,1.0,0.0,1865000.0,721.0,74.6,6.5,225.09999999999994,1.0,120.0
15439,426941.7193333333,104.55678111806665,7.125,164.30666666666667,0.19561674950666663,8.006666666666668,1.0,0.0,0.0,0.0,440000.0,701.0,78.20000000000002,7.125,225.09999999999994,0.0,120.0
15444,401727.5893333333,87.22259641406666,3.3,158.5653333333333,1.9093485246399997,8.666666666666666,0.0,0.0,1.0,0.0,417200.0,736.0,79.79999999999998,5.0,179.44999999999996,0.0,120.0
15448,399513.278,75.26378837366666,5.875,198.45266666666666,0.7816684260666666,5.406666666666667,0.0,0.0,1.0,1.0,400000.0,702.0,78.4,5.875,186.90999999999997,1.0,121.13333333333334
15450,595316.0733333334,71.6387399138,4.716666666666667,164.30666666666667,0.19561674950666663,8.006666666666668,1.0,0.0,0.0,0.0,650000.0,682.0,68.39999999999999,5.625,186.90999999999997,0.0,118.0
15458,101294.19999999998,84.45652849580001,3.0166666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,1.0,102000.0,648.0,80.0,5.5,179.44999999999996,0.0,120.0
15459,101877.14066666664,80.27978191666666,5.5,202.68066666666667,1.2767022022200003,5.140000000000001,0.0,0.0,1.0,0.0,106000.0,697.0,93.0,0.7333333333333333,179.44999999999996,0.0,120.0
15460,168582.19533333334,71.85405858573333,5.55,194.24333333333334,0.3598911766066667,5.706666666666667,0.0,0.0,1.0,0.0,176800.0,693.0,80.0,1.5,179.44999999999996,0.0,120.0
15463,152897.26666666666,56.919918569400004,3.033333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,1.0,160000.0,704.0,52.5,5.375,191.42000000000004,0.0,120.0
15464,117652.7306666667,90.62282389693331,4.066666666666666,156.59533333333331,0.3135023258999999,8.76666666666667,0.0,0.0,1.0,1.0,119200.0,769.0,80.0,5.016666666666667,179.44999999999996,1.0,120.0
15469,222174.562,93.67318879253335,3.1,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,224000.0,775.0,80.0,5.5,199.21,0.0,118.0
15483,109770.0,76.53614888206667,3.0166666666666666,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,1.0,151920.0,710.0,80.0,0.0,221.90999999999997,0.0,118.0
15486,123200.0,94.38965822466665,3.066666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,123200.0,687.0,80.0,5.75,199.21,0.0,120.0
15489,150182.4826666667,78.95198830126665,3.1,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,180150.0,775.0,80.0,5.625,199.21,0.0,120.0
15493,355919.5599999999,105.121611364,3.05,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,1.0,356000.0,752.0,80.0,0.0,221.90999999999997,0.0,118.0
15494,424000.0,93.4220867172,5.875,194.24333333333334,0.3598911766066667,5.706666666666667,0.0,1.0,0.0,0.0,424000.0,700.0,80.0,0.0,221.90999999999997,1.0,118.0
15501,466754.3913333334,96.63966297819998,3.683333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,511152.0,787.0,80.0,6.25,222.3899999999999,0.0,120.0
15502,662720.088,101.2705038894,2.6,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,1.0,647572.0,655.0,75.0,6.5,222.3899999999999,0.0,120.0
15507,616447.5546666667,107.01139009093332,4.916666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,0.0,608000.0,663.0,80.0,7.0,222.3899999999999,0.0,120.0
15508,746211.624,89.30694486553332,3.7416666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,748400.0,644.0,68.0,6.375,222.3899999999999,0.0,121.0
15532,141698.00666666668,93.9384023868,3.275,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,155400.0,711.0,80.0,6.0,216.77,0.0,119.0
15536,350960.028,66.6111470204,6.083333333333333,194.24333333333334,0.3598911766066667,5.706666666666667,0.0,0.0,1.0,0.0,351000.0,709.0,78.5,6.25,161.27,1.0,121.0
15548,395270.298,94.63066958966668,3.2583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,0.0,451250.0,710.0,95.0,0.0,191.42000000000004,0.0,118.0
15549,83478.90133333333,54.60428454186667,5.6,180.92933333333332,0.08360350843999992,6.746666666666667,0.0,1.0,0.0,0.0,84900.0,806.0,51.5,5.75,191.42000000000004,0.0,120.0
15568,563199.9966666666,79.89113024093332,6.333333333333333,218.2133333333333,2.228955276686667,4.673333333333333,0.0,0.0,1.0,0.0,563200.0,719.0,83.33333333333333,1.9166666666666667,208.8600000000001,0.0,119.0
15570,550121.4900000001,104.93963594279998,3.0166666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,551200.0,713.0,80.0,0.0,221.90999999999997,0.0,118.0
15578,239900.0,108.48620408333335,3.35,161.514,1.90073955506,8.273333333333333,0.0,1.0,0.0,1.0,239900.0,722.0,78.6,0.0,221.90999999999997,0.0,118.0
15582,315380.3526666667,99.83817373593334,6.0,180.92933333333332,0.08360350843999992,6.746666666666667,0.0,1.0,0.0,0.0,316000.0,724.0,80.0,0.0,221.90999999999997,1.0,118.0
15584,157623.22133333332,85.25199522306666,3.275,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,1.0,184000.0,717.0,80.0,5.75,208.8600000000001,0.0,118.0
15586,142777.20666666664,101.529252948,5.45,164.30666666666667,0.19561674950666663,8.006666666666668,0.0,0.0,0.0,1.0,143900.0,739.0,80.0,6.25,208.8600000000001,1.0,118.0
15590,147261.43333333338,104.69810327626668,2.7666666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,147950.0,700.0,80.0,5.5,221.90999999999997,0.0,116.0
15594,319999.1,93.18826940766667,5.525,194.24333333333334,0.3598911766066667,5.706666666666667,1.0,0.0,0.0,0.0,320000.0,682.0,79.79999999999998,5.5,221.90999999999997,1.0,116.0
15597,180000.0,85.93191336999999,5.925,198.45266666666666,0.7816684260666666,5.406666666666667,0.0,0.0,1.0,1.0,180000.0,663.0,80.0,5.25,208.8600000000001,0.0,118.0
15601,60411.541999999994,112.815594828,4.166666666666667,156.59533333333331,0.3135023258999999,8.76666666666667,0.0,0.0,1.0,0.0,60800.0,699.0,80.0,5.75,221.90999999999997,1.0,117.0
15604,143437.704,104.64205494546665,6.425,189.87066666666666,0.13573946053333327,6.06,0.0,0.0,0.0,1.0,144000.0,696.0,90.0,6.5,216.77,1.0,118.0
15607,194195.92400000006,102.12585198633333,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,1.0,200000.0,781.0,80.0,6.375,221.90999999999997,0.0,118.0
15610,150341.29,102.66984155893333,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,150400.0,725.0,80.0,6.75,216.77,0.0,119.0
15611,148597.676,97.51775825533333,5.541666666666667,176.83666666666664,0.12812197005999998,7.08,0.0,0.0,1.0,0.0,150400.0,699.0,79.20000000000002,5.75,216.77,1.0,118.0
15612,124906.14800000002,62.33476877413334,3.066666666666667,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,189905.0,690.0,95.0,4.5,167.91,0.0,120.0
15613,187895.04800000004,98.6826116726,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,195600.0,725.0,80.0,6.125,216.77,0.0,118.0
15615,204955.72866666663,81.40996776486668,5.625,189.87066666666666,0.13573946053333327,6.06,0.0,0.0,1.0,0.0,215200.0,671.0,80.0,5.625,199.21,0.0,120.0
15619,131416.66466666668,101.19208827446666,4.0,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,136800.0,721.0,80.0,6.375,221.90999999999997,0.0,139.0
15626,97948.762,104.13323411726667,4.15,157.11133333333333,1.7927859006666664,8.846666666666666,0.0,0.0,1.0,1.0,104000.0,681.0,80.0,7.5,216.77,0.0,119.0
15627,19313.198,12.41121337542,4.366666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,61600.0,654.0,80.0,6.25,82.02,0.0,110.0
15628,5208.484666666668,4.949887632393333,6.0,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,42500.0,722.0,80.0,7.25,82.02,0.0,117.0
15629,203094.39666666664,93.14918949966666,6.375,189.87066666666666,0.13573946053333327,6.06,1.0,0.0,0.0,0.0,206500.0,785.0,79.4,6.375,221.90999999999997,0.0,119.0
15638,132790.66666666666,93.39431646199999,5.875,189.87066666666666,0.13573946053333327,6.06,0.0,1.0,0.0,0.0,132800.0,687.0,80.0,5.875,216.77,0.0,118.0
15641,118521.40400000004,83.7458316516,5.75,194.24333333333334,0.3598911766066667,5.706666666666667,0.0,0.0,1.0,0.0,118676.0,665.0,80.0,5.75,199.21,1.0,120.0
15643,431513.92999999993,101.66617718799998,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,436000.0,674.0,80.0,5.875,216.77,0.0,118.0
15646,132798.87133333334,83.0206113878,6.875,189.87066666666666,0.13573946053333327,6.06,0.0,1.0,0.0,0.0,137036.0,629.0,80.0,6.875,199.21,1.0,120.0
15650,111983.34066666669,95.601018478,6.25,189.87066666666666,0.13573946053333327,6.06,0.0,0.0,1.0,0.0,112000.0,684.0,80.0,6.25,221.90999999999997,0.0,119.0
15652,93597.52066666666,105.14258524573333,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,93600.0,679.0,80.0,6.375,221.90999999999997,0.0,118.0
15659,171408.43666666665,102.54219972606668,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,1.0,175420.0,713.0,79.79999999999998,6.75,221.90999999999997,0.0,118.0
15661,474000.0,53.79550556173333,6.0,176.83666666666664,0.12812197005999998,7.08,0.0,1.0,0.0,0.0,474000.0,769.0,65.79999999999998,6.0,142.18000000000004,0.0,120.0
15663,155458.6,96.103651414,3.033333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,171200.0,725.0,80.0,6.375,222.3899999999999,0.0,116.0
15671,116952.85266666667,94.18501972913333,3.05,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,131200.0,768.0,80.0,6.75,222.3899999999999,0.0,118.0
15673,258576.33333333337,102.79891311553334,3.35,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,270400.0,716.0,80.0,7.25,226.29,0.0,121.0
15674,96613.34000000003,96.02075543639998,3.316666666666667,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,0.0,107600.0,774.0,80.0,6.75,225.09999999999994,0.0,120.0
15681,1568344.0100000005,99.73185070246669,5.875,158.5653333333333,1.9093485246399997,8.666666666666666,0.0,0.0,1.0,0.0,1575000.0,679.0,70.0,5.875,226.29,0.0,117.0
15682,496000.0,99.8955798788667,6.0,185.19866666666664,0.04819471356666665,6.3999999999999995,0.0,1.0,0.0,0.0,496000.0,704.0,80.0,6.0,226.29,1.0,118.0
15687,305097.66199999995,80.67268782486668,3.066666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,333700.0,647.0,77.6,5.75,191.42000000000004,0.0,121.0
15689,383552.7346666667,114.49617728399998,4.791666666666667,155.63266666666667,1.1620988461600001,9.04,0.0,1.0,0.0,1.0,389900.0,752.0,80.0,6.625,226.29,0.0,117.0
15695,222342.80199999997,102.48542727806667,3.3666666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,232000.0,657.0,80.0,8.0,225.09999999999994,0.0,120.0
15696,182145.24666666667,102.29699358453333,3.7666666666666666,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,0.0,190400.0,663.0,80.0,8.125,225.09999999999994,0.0,120.0
15699,84643.58533333334,102.06474802813335,3.783333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,87600.0,703.0,80.0,6.75,222.3899999999999,0.0,120.0
15702,293999.1213333334,112.817114136,4.425,157.11133333333333,1.7927859006666664,8.846666666666666,0.0,0.0,1.0,0.0,299200.0,796.0,80.0,6.375,225.09999999999994,1.0,118.0
15704,221488.22999999998,102.57370911959998,4.641666666666667,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,228000.0,783.0,80.0,6.875,222.3899999999999,0.0,121.0
15712,137304.46933333334,73.78137226179999,2.7916666666666665,161.514,1.90073955506,8.273333333333333,1.0,0.0,0.0,0.0,155900.0,765.0,80.0,6.375,167.91,0.0,120.0
15726,211829.1706666667,105.32471013679996,6.875,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,216000.0,714.0,80.0,6.875,226.29,0.0,121.0
15732,128427.03666666667,101.84982054613332,3.525,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,133200.0,662.0,80.0,6.5,222.3899999999999,0.0,120.0
15743,205561.86133333336,37.80750823299999,5.008333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,1.0,243650.0,729.0,52.100000000000016,7.0,144.83999999999997,0.0,120.0
15779,154566.07266666667,71.91281291840001,3.2583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,164400.0,684.0,80.0,5.25,161.27,0.0,120.0
15781,125000.0,53.455988242333326,5.65,198.45266666666666,0.7816684260666666,5.406666666666667,1.0,0.0,0.0,0.0,125000.0,748.0,54.29999999999998,0.0,191.42000000000004,0.0,118.0
15792,284000.0,89.18634904293334,7.125,198.45266666666666,0.7816684260666666,5.406666666666667,0.0,0.0,0.0,1.0,284000.0,749.0,80.0,7.125,216.77,0.0,119.0
15793,115225.33933333332,91.78356926833334,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,115500.0,778.0,70.0,5.875,221.90999999999997,0.0,118.0
15799,333202.2353333333,81.19876163773334,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,333700.0,665.0,76.5,0.0,179.44999999999996,0.0,120.0
15800,287489.26466666657,68.98492179266667,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,1.0,287950.0,768.0,65.0,0.0,179.44999999999996,0.0,120.0
15802,126258.72000000003,84.937913941,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,0.0,0.0,126400.0,622.0,80.0,0.0,179.44999999999996,0.0,120.0
15811,110558.43133333336,74.43669379126665,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,113600.0,737.0,80.0,5.5,161.27,0.0,120.0
15815,200748.95533333335,59.58945898086667,6.25,210.18533333333332,2.3840093000800002,4.866666666666666,0.0,1.0,0.0,0.0,200750.0,736.0,80.0,6.25,155.77,0.0,121.0
15816,137981.31666666662,74.93879729933334,2.775,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,140800.0,711.0,80.0,5.75,161.27,0.0,120.0
15825,147831.43266666666,105.03280333353332,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,148000.0,699.0,80.0,5.625,221.90999999999997,0.0,118.0
15827,161439.7426666667,88.6970791234,5.75,189.87066666666666,0.13573946053333327,6.06,0.0,0.0,1.0,0.0,161500.0,650.0,76.0,5.75,216.77,0.0,119.0
15832,137352.77999999994,90.60149925633333,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,137500.0,765.0,80.0,7.25,191.42000000000004,0.0,121.0
15835,100589.27933333331,84.55017592813333,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,108000.0,738.0,80.0,6.0,191.42000000000004,0.0,121.0
15841,113771.05866666666,73.21018209453335,2.775,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,114800.0,725.0,80.0,5.875,155.77,0.0,120.0
15848,99663.01266666668,92.59793797379999,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,101600.0,781.0,80.0,6.5,199.21,0.0,120.0
15850,187513.33333333334,76.45994865860001,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,1.0,0.0,0.0,1.0,200000.0,677.0,61.5,0.0,223.75,0.0,117.0
15851,153443.78333333333,101.70746210566664,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,160000.0,660.0,80.0,0.0,223.75,0.0,117.0
15853,371300.6906666668,64.24372909466666,4.966666666666667,168.16400000000002,0.23795427449333334,7.713333333333335,0.0,1.0,0.0,0.0,374500.0,660.0,66.89999999999999,4.875,161.27,1.0,120.0
15860,370774.63000000006,86.22393243786668,2.783333333333333,165.416,1.8808086463666664,7.846666666666666,1.0,0.0,0.0,0.0,374000.0,744.0,79.6,0.0,179.44999999999996,0.0,121.0
15863,135300.8666666667,93.97524047713333,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,135900.0,693.0,80.0,5.125,199.21,0.0,120.0
15866,101688.03733333337,73.73846645126667,4.75,208.98066666666665,2.158413937586667,4.886666666666667,0.0,0.0,1.0,0.0,101750.0,681.0,80.0,0.0,191.42000000000004,1.0,118.0
15870,119936.13799999996,99.81089497546665,2.841666666666667,160.156,1.9651024817533334,8.493333333333334,0.0,1.0,0.0,0.0,120000.0,758.0,80.0,5.5,199.21,0.0,118.0
15873,131493.10000000003,101.87672830013334,2.775,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,132581.0,654.0,80.0,5.5,216.77,0.0,119.0
15875,129327.0,105.49095184573335,2.775,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,129400.0,802.0,93.09999999999998,5.625,191.42000000000004,0.0,120.0
15876,122605.64866666666,81.71193659226668,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,142100.0,750.0,80.0,4.375,199.21,0.0,120.0
15885,101500.0,90.69860136213332,2.775,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,101500.0,744.0,80.0,6.25,191.42000000000004,0.0,120.0
15893,176450.0,108.7552023852,5.366666666666666,164.30666666666667,0.19561674950666663,8.006666666666668,0.0,1.0,0.0,0.0,176450.0,686.0,80.0,4.4,221.90999999999997,1.0,118.0
15894,111915.71533333331,105.94118182593334,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,1.0,112000.0,800.0,80.0,0.0,223.75,0.0,118.0
15897,96115.4793333333,106.63766480113335,5.491666666666666,168.16400000000002,0.23795427449333334,7.713333333333335,0.0,0.0,1.0,0.0,96150.0,797.0,80.0,5.875,221.90999999999997,1.0,119.0
15902,126537.5966666667,105.07095393026665,2.7333333333333334,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,126628.0,747.0,80.0,5.875,221.90999999999997,0.0,118.0
15903,101376.00333333331,111.69619860400002,6.125,155.368,0.49824109711333325,8.926666666666666,0.0,0.0,1.0,1.0,110500.0,735.0,85.0,6.125,222.3899999999999,1.0,114.0
15905,124773.86399999997,93.39922281873332,6.25,194.24333333333334,0.3598911766066667,5.706666666666667,1.0,0.0,0.0,0.0,124800.0,741.0,80.0,6.25,221.90999999999997,1.0,119.0
15906,229601.29933333333,103.48909072346667,2.75,170.19533333333337,1.998497704873333,7.386666666666667,0.0,0.0,1.0,0.0,235250.0,695.0,80.0,0.0,223.75,0.0,118.0
15914,330818.6846666667,81.80991560533333,3.6166666666666667,156.15133333333335,1.51061620384,8.973333333333333,0.0,0.0,1.0,0.0,372000.0,735.0,80.0,5.5,179.44999999999996,0.0,121.0
15924,330490.126,89.3573346968,3.033333333333333,160.156,1.9651024817533334,8.493333333333334,0.0,1.0,0.0,0.0,412920.0,682.0,80.0,8.0,222.3899999999999,1.0,96.0
15929,202450.0,85.83478446786665,5.25,189.87066666666666,0.13573946053333327,6.06,0.0,1.0,0.0,0.0,202450.0,692.0,80.0,5.25,199.21,1.0,120.0
15932,274631.40266666666,61.18103581393334,2.7916666666666665,161.514,1.90073955506,8.273333333333333,0.0,0.0,0.0,1.0,333000.0,774.0,62.20000000000002,0.0,191.42000000000004,0.0,118.0
15934,185380.68799999997,86.82218555013333,2.808333333333333,161.514,1.90073955506,8.273333333333333,0.0,0.0,1.0,0.0,212000.0,687.0,80.0,5.75,199.21,0.0,120.0
15939,224640.85599999997,102.35622838046666,2.7583333333333333,170.19533333333337,1.998497704873333,7.386666666666667,0.0,1.0,0.0,0.0,236400.0,723.0,95.0,0.0,191.42000000000004,1.0,118.0
15956,320560.6246666667,52.200746283533334,5.35,210.18533333333332,2.3840093000800002,4.866666666666666,0.0,0.0,1.0,0.0,338000.0,747.0,79.5,5.25,144.83999999999997,0.0,120.0
15958,87852.82600000002,66.81335664193334,3.816666666666667,206.50599999999997,1.7342686929933335,4.966666666666667,0.0,0.0,1.0,0.0,94000.0,701.0,78.29999999999998,3.75,186.90999999999997,0.0,116.0
15959,450337.6439999999,70.50271463626667,4.516666666666667,194.24333333333334,0.3598911766066667,5.706666666666667,0.0,0.0,1.0,0.0,500000.0,786.0,80.0,4.25,186.90999999999997,0.0,116.0
15960,347065.8113333334,67.40473741726667,3.875,208.98066666666665,2.158413937586667,4.886666666666667,0.0,0.0,1.0,0.0,370400.0,737.0,80.0,3.875,186.90999999999997,0.0,116.0
15973,164933.33333333334,71.75534500346666,5.0,208.98066666666665,2.158413937586667,4.886666666666667,0.0,1.0,0.0,0.0,165600.0,767.0,80.0,5.0,186.90999999999997,0.0,115.0
15977,178539.0213333333,82.46198345033332,4.75,208.98066666666665,2.158413937586667,4.886666666666667,0.0,0.0,1.0,0.0,178600.0,761.0,91.59999999999998,4.75,186.90999999999997,0.0,118.0
15978,145286.08000000002,66.94579993986666,5.25,202.68066666666667,1.2767022022200003,5.140000000000001,1.0,0.0,0.0,0.0,152250.0,763.0,75.0,5.25,186.90999999999997,0.0,118.0
